
code	|	name	|	preferred name	|	lineage
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1678689 1400386 2691359 2691354 203683 203682 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1678693 1434006 649777 649776 649775 508458 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1678695 1313210 1313209 1313208 1313207 256845 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1679457 1679449 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1681226 1303912 213119 213118 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1682200 1314700 510685 510684 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1682347 43927 1963271 1644055 183963 2290931 28890 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1682743 330923 2323 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1683814 885864 1499392 206351 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1683856 1433994 135620 135619 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1683874 1221209 403 135618 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1684302 1433990 49546 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1686105 1434046 41297 204457 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1686109 1434018 85023 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1688490 742030 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1688770 452342 355688 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1688777 1618100 451870 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1688779 1520783 388283 1520881 147547 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1688782 1111111 451868 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689120 1198243 28056 85008 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689136 1270155 186817 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689138 1121254 28056 85008 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689142 940550 1706371 1706369 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689144 1273155 451214 135613 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689147 539000 538999 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689152 1689151 538999 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689155 507753 90142 2301 183967 2283796 28890 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689160 53370 28056 85008 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689162 212744 75682 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689164 299568 481 206351 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689177 224135 119060 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689264 1392389 538999 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689687 1028384 222543 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689969 1080193 49546 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1689983 1434015 41295 204441 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1692043 1692042 1692041 1692040 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1692114 1632780 82117 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1695214 1034941 135617 72273 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1695216 1034939 135617 72273 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1696178 1522056 2049 2037 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1696901 1680826 2599196 133814 2599185 2283796 28890 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1697222 1313115 41295 204441 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1697228 651554 1643826 1643822 84998 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1697230 1175554 1328881 766 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1697487 1335745 72276 135613 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1697595 1288026 84566 200666 117747 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1698514 35582 35581 6073 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1698740 1434032 85023 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1698765 1434004 31979 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1698769 715222 715221 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1698772 1348508 203557 48461 203494 74201 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1699119 1523153 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1699418 1245590 563798 768507 768503 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1699420 1434037 1853227 1853224 1853222 1853220 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1701728 1379908 1853232 768507 768503 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1701730 1249554 267893 135622 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1702069 1537716 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1702219 1573534 128827 526525 526524 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1702270 507114 140697 140693 7509 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1702288 27997 2497438 33630 2698737 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1703815 1432311 74015 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1703817 1432328 221216 1794811 1783273 1783234 2323 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1705094 585890 1499392 206351 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1705356 1705353 85023 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1705411 1485951 187857 200783 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706010 262632 230759 5338 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706012 147498 92860 451868 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706021 1111112 1111111 451868 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706026 37882 159987 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706030 1227556 1937961 1936988 1937959 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706037 1706036 219687 219686 219685 142182 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706380 1084558 1706375 1706369 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1706382 1458243 1706371 1706369 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1707097 1612611 227290 82115 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1708704 644353 53434 53433 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1708706 1006480 543349 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1709456 1543703 539002 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1710348 1491776 1491775 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1710350 1494427 186817 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1711619 1051898 75682 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1712423 1712422 69657 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1714345 1472762 84107 84999 84998 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1714349 1473205 84107 84999 84998 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1715804 568400 399321 136 203692 203691 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1716616 146813 1843490 909929 909932 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1718065 90243 506 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1718877 1274363 568386 1775403 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1718883 1437109 135620 135619 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1719059 94139 641 135623 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1719061 1481960 186804 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1720549 1348911 2005519 171549 200643 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1725060 1453544 1775411 135614 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1729359 1494958 186817 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1729680 1729679 128827 526525 526524 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1734921 1734920 119042 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1735458 1127830 1127829 2517206 203682 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1735593 1508451 41297 204457 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1737556 568987 146507 84563 191675 543 91347 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1737587 549779 2732554 2732523 2732007 2732005 2732004 10239 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1738646 1738645 541000 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1738652 1738651 41297 204457 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1738656 1738655 1738654 135613 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1740160 1538468 2689614 1775403 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1740329 1234605 72275 135622 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1740605 1443919 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1740631 871006 183924 28889 1783275 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1740633 1033996 1643678 651137 1783275 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1740707 1740706 1740705 200666 117747 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1742601 873565 118968 118969 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1742653 3536 3524 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1742863 1486724 563835 1853229 1853228 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1742978 1742977 119043 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1744841 715340 92860 451868 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1747241 1535192 453228 453227 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1747778 1747777 1747776 2301 183967 2283796 28890 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1747799 1484107 85023 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1748252 1647175 41295 204441 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1748255 1647178 90964 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1748259 1486726 2304686 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1748546 1502303 49546 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1748765 1748764 1748772 1748771 1562566 57723 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1748769 1748767 1748772 1748771 1562566 57723 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1748964 1549126 213119 213118 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1750509 1432051 186803 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1750593 1410680 403 135618 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1750595 996924 1892263 1161 1117 1798711 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1751875 1427149 1963268 2235 183963 2290931 28890 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1751880 1649459 31979 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1751882 1501224 33974 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1752780 1470540 186828 186826 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1752782 1508421 649777 649776 649775 508458 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1755821 1755820 2691358 2691354 203683 203682 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1755870 1649469 403 135618 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1755872 1572763 2762318 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1755876 1206748 85002 255728 85001 85000 189775 200795 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1755949 203804 84564 84563 191675 543 91347 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1755951 568988 146507 84563 191675 543 91347 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1756208 1612157 41295 204441 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1756221 1649478 292628 292629 292625 200795 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1756841 1649488 481 206351 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1757165 1508657 2304686 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1757933 320933 186817 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1758081 1649503 2762316 2762272 2762271 74201 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1758091 1649506 563835 1853229 1853228 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1758093 1495649 1495648 1495647 1495646 200795 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1758235 1408818 31979 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1759384 1759375 1185 1161 1117 1798711 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1759415 1542963 1963268 2235 183963 2290931 28890 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1759420 1541822 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1759422 1543705 41295 204441 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1759424 1564515 1937961 1936988 1937959 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1760810 1647173 171550 171549 200643 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1762012 10663 1198136 10662 28883 2731619 2731618 2731360 2731341 10239 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1762933 1762932 2762318 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763040 1339694 1339693 1708517 2204096 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763054 40458 452342 355688 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763061 222546 222544 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763289 190932 37989 222545 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763298 139264 5338 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763317 218400 159987 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763319 222543 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763321 1344954 4827 2212703 451507 1913637 112252 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763334 1399768 1264859 1913638 112252 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763336 38074 388283 1520881 147547 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763341 34384 33183 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763354 281246 159987 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763364 62907 2283618 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763396 1535530 5114 222544 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763398 703495 159987 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763401 148311 5114 222544 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763510 1763508 186803 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763548 1573535 128827 526525 526524 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763561 1649462 89373 768507 768503 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763566 1548510 171551 171549 200643 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763568 1649470 215910 80812 29 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	1763571 1649471 186803 186802 186801 1239 1783272 2 131567 
